,dates,company A,company B,Ratio,change,gain,loss,avg_gain,avg_loss,rs,rsi
0,09-Mar-20,99.4,1101.95,0.09020372975180362,0.003224697911265187,0.003224697911265187,0.0,0.00046844348200273024,0.0006256947322847074,0.7486773626688874,42.813922033406556
1,06-Mar-20,100.8,1158.9,0.08697903184053843,-0.0016505085205762021,0.0,0.0016505085205762021,0.0005044775960029403,0.0005468629024161308,0.92249372516233,47.98422554458206
2,05-Mar-20,104.8,1182.45,0.08862954036111463,-0.001966643720812858,0.0,0.001966643720812858,0.0005432835649262434,0.0004376489933086903,1.2413682499734324,55.38439522323682
3,04-Mar-20,106.6,1176.65,0.09059618408192749,0.00031429125199435026,0.00031429125199435026,0.0,0.0005608983582286966,0.0004713143004862819,1.1900728614641773,54.339418674342724
4,03-Mar-20,106.65,1181.3,0.09028189282993314,0.0007392965684119152,0.0007392965684119152,0.0,0.0005471754189838336,0.0005075692466775343,1.0780310717514012,51.877524181715806
5,02-Mar-20,103.95,1160.9,0.08954259626152122,0.0004937141091907876,0.0004937141091907876,0.0,0.0005512878274294526,0.0005466130348834985,1.0085522888179028,50.21289684280353
6,28-Feb-20,105.75,1187.55,0.08904888215233044,0.0017600813922197117,0.0017600813922197117,0.0,0.00045830370706097104,0.0005886601914129984,0.7785539327211436,43.77454731046448
7,27-Feb-20,105.65,1210.35,0.08728880076011072,-0.0021716294095627114,0.0,0.0021716294095627114,0.0004935578383733534,0.0004668933284784051,1.0571104966992084,51.38812418659199
8,26-Feb-20,108.35,1211.15,0.08946043016967344,0.0005348635660745449,0.0005348635660745449,0.0,0.000490380474704031,0.0005028081998998209,0.9752833680948998,49.37435224980053
9,25-Feb-20,110.45,1242.05,0.08892556660359889,0.0011665763678284785,0.0011665763678284785,0.0,0.00043836540600215043,0.0005414857537382686,0.8095603678874215,44.73795858120754
10,24-Feb-20,110.55,1259.7,0.08775899023577041,6.572145551116126e-05,6.572145551116126e-05,0.0,0.00046703032527068805,0.0005831385040258277,0.8008909067853336,44.471927964529385
11,20-Feb-20,112.3,1280.6,0.08769326878025925,-0.0014280048267330953,0.0,0.0014280048267330953,0.0005029557349068948,0.0005181487868944995,0.9706782060059167,49.25604814868503
12,19-Feb-20,114.2,1281.4,0.08912127360699235,0.001547907104873944,0.001547907104873944,0.0,0.0004225748602940449,0.000558006385886384,0.7572939503600691,43.09432410012563
13,18-Feb-20,112.65,1286.35,0.0875733665021184,0.00024326183097327092,0.00024326183097327092,0.0,0.0004363681702417967,0.0006009299540314905,0.7261547994309662,42.06776817874886
14,17-Feb-20,111.8,1280.2,0.08733010467114513,-0.001539910385025961,0.0,0.001539910385025961,0.0004699349525680888,0.0005287006901088389,0.8888487595341468,47.057698772736394
15,14-Feb-20,115.1,1295.15,0.08887001505617109,7.140797549784472e-05,7.140797549784472e-05,0.0,0.0005005908738811845,0.0005693699739633649,0.8792013923681091,46.785905754367704
16,13-Feb-20,114.75,1292.25,0.08879860708067325,7.5875253031224e-05,7.5875253031224e-05,0.0,0.0005332613062542583,0.0006131676642682392,0.8696826941953275,46.514988714147606
17,12-Feb-20,115.1,1297.3,0.08872273182764202,-0.0014552151767872196,0.0,0.0014552151767872196,0.0005742814067353551,0.0005483947786898562,1.0472043663642157,51.15289824357031
18,11-Feb-20,116.05,1286.9,0.09017794700442924,8.22495019006525e-05,8.22495019006525e-05,0.0,0.0006121300147995631,0.0005905789924352297,1.036491346018707,50.89593668271772
19,10-Feb-20,115.8,1285.3,0.09009569750252859,-0.00035849803249835,0.0,0.00035849803249835,0.000659216939014914,0.0006084313739688358,1.0834696684275185,52.00314095502328
20,07-Feb-20,117.5,1299.0,0.09045419553502694,0.0016184335435272396,0.0016184335435272396,0.0,0.0005854310463601197,0.000655233787351054,0.8934689536186324,47.18688161805414
21,06-Feb-20,117.05,1317.6,0.0888357619914997,0.0012818518353987784,0.0012818518353987784,0.0,0.000531860216434069,0.0007056363863780582,0.7537312795957701,42.97872133349318
22,05-Feb-20,114.7,1310.05,0.08755391015610092,-0.00054363193795752,0.0,0.00054363193795752,0.0005727725407751513,0.0007180982670257919,0.7976241791356099,44.371019726667704
23,04-Feb-20,113.8,1291.75,0.08809754209405844,0.004119770361263986,0.004119770361263986,0.0,0.0002999265545837025,0.0007733365952585452,0.3878344260734613,27.945295114975934
24,03-Feb-20,108.05,1286.65,0.08397777173279446,-0.0006113225657918414,0.0,0.0006113225657918414,0.00032299782801321805,0.0007857992129098301,0.4110437153750138,29.13047348542071
25,01-Feb-20,108.9,1287.4,0.0845890942985863,0.0017365418995502896,0.0017365418995502896,0.0,0.00021426366866421253,0.0008462453062105862,0.253193331876388,20.203852465228593
