,dates,company A,company B,Ratio,change,gain,loss,avg_gain,avg_loss,rs,rsi
0,09-Mar-20,704.8,457.75,1.5397050791916984,0.017344639179361687,0.017344639179361687,0.0,0.012056058329698914,0.011352248047995324,1.0619974368713583,51.50333447953811
1,06-Mar-20,740.4,486.35,1.5223604400123367,0.023648844373090006,0.023648844373090006,0.0,0.011164305557130367,0.012225497897841118,0.913198435795556,47.73150650292191
2,05-Mar-20,756.1,504.5,1.4987115956392467,-0.018550133484388498,0.0,0.018550133484388498,0.012023098292294242,0.011738987468106702,1.024202327923037,50.59782383384249
3,04-Mar-20,771.3,508.35,1.5172617291236352,0.05577557079434925,0.05577557079434925,0.0,0.008657523484443859,0.01264198650411491,0.6848230285347855,40.64658524583113
4,03-Mar-20,752.3,514.75,1.461486158329286,-0.009665787926394609,0.0,0.009665787926394609,0.009323486829401078,0.01287092485624724,0.7243835958591336,42.00826298734456
5,02-Mar-20,744.55,506.1,1.4711519462556806,-0.02588173901329882,0.0,0.02588173901329882,0.01004067812397039,0.011870092998012503,0.8458803250868864,45.82530696008532
6,28-Feb-20,744.4,497.25,1.4970336852689794,-0.07306430638717654,0.0,0.07306430638717654,0.01081303797966042,0.0071628458142306535,1.5096008290696155,60.15302559607736
7,27-Feb-20,809.15,515.35,1.570097991656156,0.02064219635350173,0.02064219635350173,0.0,0.01005694887398032,0.0077138339537868575,1.3037549076413792,56.592604678428415
8,26-Feb-20,811.45,523.7,1.5494557953026542,0.0010990762142277788,0.0010990762142277788,0.0,0.010746016001653593,0.008307205796385846,1.293577680033975,56.39999426637309
9,25-Feb-20,822.1,530.95,1.5483567190884264,0.000560172896107769,0.000560172896107769,0.0,0.011529542394387887,0.008946221626877065,1.288761096611979,56.30824023178802
10,24-Feb-20,820.1,529.85,1.5477965461923187,0.03116034875173357,0.03116034875173357,0.0,0.010019480366899758,0.009634392521252224,1.0399701221221866,50.979674204262494
11,20-Feb-20,829.6,547.0,1.516636197440585,-0.026866005202586862,0.0,0.026866005202586862,0.010790209625892047,0.00830888385345725,1.2986352699348829,56.4959255137363
12,19-Feb-20,840.9,544.8,1.543502202643172,-0.006386932611816665,0.0,0.006386932611816665,0.011620225750960667,0.008456726256660373,1.3740808674998526,57.87843566368903
13,18-Feb-20,838.8,541.2,1.5498891352549886,0.011392089464737465,0.011392089464737465,0.0,0.011637774696054759,0.009107243661018862,1.2778591557692875,56.09912941863712
14,17-Feb-20,833.25,541.6,1.5384970457902511,0.010189973602636515,0.010189973602636515,0.0,0.011749144010933086,0.00980780086571262,1.1979386787926398,54.502825322255354
15,14-Feb-20,834.15,545.8,1.5283070721876146,-0.0021920035979676733,0.0,0.0021920035979676733,0.012652924319466399,0.010393631424769923,1.2173728124813208,54.90158468746788
16,13-Feb-20,828.0,541.0,1.5304990757855823,0.03495929788643792,0.03495929788643792,0.0,0.01093704942969936,0.011193141534367608,0.9771206230277766,49.42139653226656
17,12-Feb-20,821.5,549.3,1.4955397778991444,-0.02358944859460288,0.0,0.02358944859460288,0.011778360924291617,0.010239579452811048,1.1502777998424663,53.4943810481947
18,11-Feb-20,819.95,539.75,1.5191292264937473,-0.004702592965003305,0.0,0.004702592965003305,0.012684388687698665,0.01066550149033472,1.1892913520469244,54.32311925660197
19,10-Feb-20,813.65,533.95,1.5238318194587506,-0.013030889088178288,0.0,0.013030889088178288,0.013660110894444716,0.010483548598192907,1.3030044899872326,56.57846068699832
20,07-Feb-20,824.45,536.45,1.5368627085469289,0.027076888753723605,0.027076888753723605,0.0,0.012628051059115571,0.011289975413438515,1.1185189158237083,52.797211649574216
21,06-Feb-20,817.7,541.6,1.5097858197932053,-0.00023087469761273738,0.0,0.00023087469761273738,0.013599439602124461,0.012140675468502038,1.1201551048297984,52.833639495433154
22,05-Feb-20,814.05,539.1,1.510016694490818,-0.01805414198243005,0.0,0.01805414198243005,0.014645550340749418,0.011685793428969114,1.2532782159611908,55.62021622911641
23,04-Feb-20,811.1,530.8,1.528070836473248,-0.010383241695697931,0.0,0.010383241695697931,0.01577213113619168,0.01178598971614382,1.3382101559606707,57.23224461023082
24,03-Feb-20,793.15,515.55,1.538454078168946,-0.06192245770104998,0.0,0.06192245770104998,0.01698537199282181,0.0079293383326895,2.142091972894875,68.17406973995485
25,01-Feb-20,807.55,504.6,1.600376535869996,0.08491948269773286,0.08491948269773286,0.0,0.011759671169367113,0.008539287435204077,1.3771255808636536,57.93238657434827
26,31-Jan-20,796.6,525.65,1.515457053172263,0.02851605354806175,0.02851605354806175,0.0,0.010470718678698294,0.009196155699450545,1.1385973683899133,53.24038013041835
27,30-Jan-20,791.35,532.2,1.4869409996242013,-0.040119387766607506,0.0,0.040119387766607506,0.0112761585770597,0.006817445540438472,1.6540152041074407,62.32124072038595
28,29-Jan-20,804.15,526.6,1.5270603873908088,0.023368603975435942,0.023368603975435942,0.0,0.010345970469492297,0.007341864428164508,1.4091748180208261,58.492011766023886
29,28-Jan-20,794.25,528.2,1.503691783415373,0.030448414406531565,0.030448414406531565,0.0,0.008799628628181582,0.00790662323033101,1.1129439675871828,52.67266830828827
