,dates,company A,company B,Ratio,change,gain,loss,avg_gain,avg_loss,rs,rsi
0,09-Mar-20,2027.9,322.3,6.291964008687558,0.29068378109154214,0.29068378109154214,0.0,0.07918799635261713,0.043114689792630945,1.8366825027267561,64.74755285306861
1,06-Mar-20,2109.45,351.5,6.001280227596016,0.15949712713028052,0.15949712713028052,0.0,0.07301037090818148,0.04643120439206409,1.5724418925618098,61.12642999278273
2,05-Mar-20,2195.05,375.75,5.841783100465736,-0.007481118014975863,0.0,0.007481118014975863,0.0786265532857339,0.04942736488260934,1.5907494456253741,61.40113040693471
3,04-Mar-20,2206.05,377.15,5.8492642184807115,0.19476802444123287,0.19476802444123287,0.0,0.06969259396608013,0.05322946987357929,1.3092858924126238,56.69656999656932
4,03-Mar-20,2191.4,387.55,5.654496194039479,-0.3327308352147451,0.0,0.3327308352147451,0.07505356273270168,0.03172936484733576,2.365429093643006,70.28610699631406
5,02-Mar-20,2179.65,364.05,5.987227029254224,0.28781642021689535,0.28781642021689535,0.0,0.0586871890800714,0.034170085220207744,1.7175019816855641,63.20149877573456
6,28-Feb-20,2175.75,381.75,5.699410609037328,0.19505014392105036,0.19505014392105036,0.0,0.04819773101538071,0.03679855331406988,1.3097724414332443,56.70569177890586
7,27-Feb-20,2272.2,412.8,5.504360465116278,0.02405779876989378,0.02405779876989378,0.0,0.05005464888041817,0.03962921126130602,1.2630745676558934,55.81232654495313
8,26-Feb-20,2281.45,416.3,5.480302666346384,0.014838626469812155,0.014838626469812155,0.0,0.05276357368123402,0.042677612127560334,1.2363290974089054,55.28386223840501
9,25-Feb-20,2302.6,421.3,5.465464039876572,-0.05216744405651319,0.0,0.05216744405651319,0.05682231011825203,0.041947625056102424,1.3546013640165708,57.52996599415194
10,24-Feb-20,2292.3,415.45,5.517631483933085,0.17550545530046247,0.17550545530046247,0.0,0.04769283741192815,0.04517436544503338,1.055750024202535,51.35595338796509
11,20-Feb-20,2369.5,443.55,5.342126028632623,-0.1455240175354291,0.0,0.1455240175354291,0.0513615172128457,0.03745516143807986,1.3712800917373047,57.82868487428004
12,19-Feb-20,2377.25,433.2,5.487650046168052,0.1125920953103785,0.1125920953103785,0.0,0.04665147274380471,0.04033632770254754,1.1565622207313218,53.62990270408774
13,18-Feb-20,2318.8,431.4,5.3750579508576735,-0.004935181796555277,0.0,0.004935181796555277,0.05024004757025123,0.043059492772239256,1.1667589266783311,53.848119064495435
14,17-Feb-20,2350.25,436.85,5.379993132654229,-0.1469888026811752,0.0,0.1469888026811752,0.05410466661411671,0.035064930471551875,1.5429851388985854,60.6761366905542
15,14-Feb-20,2401.75,434.55,5.526981935335404,0.07961649624191924,0.07961649624191924,0.0,0.05214221818120882,0.0377622328155174,1.3808033660494339,57.99737121258604
16,13-Feb-20,2403.65,441.25,5.447365439093485,0.005686680303440994,0.005686680303440994,0.0,0.055715721094883264,0.04066701995517259,1.370046813272743,57.80674059264158
