,dates,company A,company B,Ratio,change,gain,loss,avg_gain,avg_loss,rs,rsi
0,09-Mar-20,1578.15,8207.1,0.19229082136199144,0.0027043884068120028,0.0027043884068120028,0.0,0.0014847619211606833,0.0006347101541524655,2.339275512526344,70.05338444675247
1,06-Mar-20,1631.05,8603.2,0.18958643295517943,0.003621500917656506,0.003621500917656506,0.0,0.001320397382968697,0.0006835340121641936,1.9317215522137334,65.89034865044044
2,05-Mar-20,1651.35,8879.9,0.18596493203752293,0.0032371117709229513,0.0032371117709229513,0.0,0.0011729578146645236,0.0007361135515614393,1.5934468427818687,61.441276393105205
3,04-Mar-20,1607.95,8799.7,0.18272782026659998,0.0012950333996428753,0.0012950333996428753,0.0,0.001163567385050804,0.0007927376709123193,1.467783641102506,59.47780902084105
4,03-Mar-20,1626.3,8963.65,0.1814327868669571,0.002062098662346634,0.002062098662346634,0.0,0.0010944495944895862,0.0008537174917517284,1.2819809891020315,56.17842546560811
5,02-Mar-20,1599.0,8914.5,0.17937068820461047,0.0003413259970586058,0.0003413259970586058,0.0,0.001152382178907354,0.0009193880680403229,1.2534230309989323,55.62306827241822
6,28-Feb-20,1620.35,9050.75,0.17902936220755186,0.0001656292143545901,0.0001656292143545901,0.0,0.0012282862531037204,0.0009901102271203477,1.2405550609007319,55.36820239543736
7,27-Feb-20,1682.75,9408.0,0.17886373299319727,0.0013309749235264623,0.0013309749235264623,0.0,0.0012203871246096632,0.0010662725522834514,1.1445358149716705,53.36986246540209
8,26-Feb-20,1666.5,9387.0,0.1775327580696708,0.0015957501956550546,0.0015957501956550546,0.0,0.0011915130422215563,0.001148293517843717,1.037638046114723,50.92357045910312
9,25-Feb-20,1675.8,9525.0,0.17593700787401576,-0.0013385522354181778,0.0,0.0013385522354181778,0.0012831678916232145,0.0011336582318764508,1.1318824805773189,53.093099215806795
10,24-Feb-20,1678.25,9466.9,0.17727556010943393,0.0036399174016262803,0.0036399174016262803,0.0,0.001101879467776825,0.0012208627112515625,0.9025416679711985,47.438733309512024
11,20-Feb-20,1685.95,9709.7,0.17363564270780765,-0.0006815015693208415,0.0,0.0006815015693208415,0.0011866394268365808,0.001262352029861618,0.9400225917699543,48.454208510651256
12,19-Feb-20,1701.1,9758.65,0.1743171442771285,-0.0031318299607643596,0.0,0.0031318299607643596,0.001277919382747087,0.0011185460351767916,1.142482600231206,53.325175201325564
13,18-Feb-20,1691.0,9529.5,0.17744897423789285,-2.2598932006956396e-05,0.0,2.2598932006956396e-05,0.0013762208737276322,0.0012028496584975481,1.144133736086884,53.361118144382466
14,17-Feb-20,1691.1,9528.85,0.1774715731698998,0.004007871606512975,0.004007871606512975,0.0,0.0011737862019749134,0.0012953765553050517,0.9061351289459576,47.537822223916855
15,14-Feb-20,1680.95,9690.5,0.17346370156338684,-0.00043412908741791156,0.0,0.00043412908741791156,0.001264077448280676,0.0013616263605271395,0.9283585313310926,48.142423530040986
16,13-Feb-20,1689.8,9717.2,0.17389783065080475,-0.0015960625219312297,0.0,0.0015960625219312297,0.0013613141750714972,0.0013435928096499018,1.0131895357688117,50.32757809273469
17,12-Feb-20,1714.9,9771.85,0.17549389317273598,0.0031224434625136133,0.0031224434625136133,0.0,0.0012258426914221036,0.0014469461026998941,0.8471930565587564,45.86380690153967
18,11-Feb-20,1677.45,9731.6,0.17237144971022236,-0.0010262858252507723,0.0,0.0010262858252507723,0.0013201382830699577,0.0014793045855805956,0.8924046446809543,47.15717894633509
19,10-Feb-20,1669.3,9627.0,0.17339773553547314,0.0016219413692307727,0.0016219413692307727,0.0,0.0012969226610575872,0.0015930972460098721,0.814088822453184,44.875907528733656
20,07-Feb-20,1653.05,9623.3,0.17177579416624236,-0.002242106599893795,0.0,0.002242106599893795,0.0013966859426774016,0.0015431734495572626,0.9050738548399155,47.508596716108386
21,06-Feb-20,1674.0,9619.7,0.17401790076613616,-0.0021555462801761682,0.0,0.0021555462801761682,0.0015041233228833555,0.001496067847201962,1.0053844320606578,50.13424937320185
22,05-Feb-20,1689.75,9591.4,0.17617344704631233,-0.001940639100369873,0.0,0.001940639100369873,0.001619825116951306,0.0014618700584967381,1.1080499990655772,52.562794979091386
23,04-Feb-20,1698.3,9534.9,0.1781140861466822,-0.006369991267844322,0.0,0.006369991267844322,0.0017444270490244833,0.001084322273162309,1.6087717574379894,61.66778495861687
24,03-Feb-20,1676.25,9086.15,0.18448407741452652,0.0003020804098100571,0.0003020804098100571,0.0,0.001855376790502516,0.0011677316787901788,1.5888725331360092,61.37314652611891
25,01-Feb-20,1647.95,8947.4,0.18418199700471646,0.004997765852556818,0.004997765852556818,0.0,0.0016136545549598773,0.0012575571925432694,1.283165938319227,56.201168595912094
26,31-Jan-20,1691.75,9441.4,0.17918423115215965,0.010272496804958231,0.010272496804958231,0.0,0.0009475897664984653,0.0013542923612004441,0.6996936508292213,41.165868360328645
27,30-Jan-20,1628.25,9639.65,0.16891173434720141,0.003113417142764502,0.003113417142764502,0.0,0.0007809876606318471,0.0014584686966774014,0.5354846918628063,34.873984397276644
28,29-Jan-20,1640.45,9894.25,0.1657983172044369,-0.003031435788409337,0.0,0.003031435788409337,0.0008410636345266045,0.0013374712280826372,0.6288461515036332,38.606847609464396
29,28-Jan-20,1626.05,9631.3,0.16882975299284625,-0.0004962284250829285,0.0,0.0004962284250829285,0.0009057608371824972,0.0014021822129287687,0.6459651454931914,39.24537207011371
30,27-Jan-20,1618.35,9557.6,0.16932598141792918,-0.0012150851449357625,0.0,0.0012150851449357625,0.0009754347477349969,0.001416574295082077,0.6885870731393441,40.778890475523674
31,24-Jan-20,1642.95,9633.75,0.17054106656286494,0.0021105742300001062,0.0021105742300001062,0.0,0.0008881163260222962,0.001525541548549929,0.5821646266314255,36.7954520555113
